transaction_id,customer_id,transaction_type,amount,transaction_date,location,device_id,status,is_fraud
676d3359-8ebc-40b4-bb90-88e7ad31280a,85e19efc-f180-4238-8613-4c0db336533e,receiving,158363.3,2023-10-23 19:43:54,Lake Erica,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
8fe49752-a115-4e6d-a96e-4337ab3f84b3,5c458e93-5e22-4cf2-a0d3-4b3dfd251883,transfer,741522.8,2024-01-10 02:41:02,Adamsmouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
78715370-01cb-4d40-8114-67095e1604c4,4c4c0e7f-e994-4b65-bb47-525e134daf21,purchase,72361.28,2024-04-13 08:36:47,Emilyview,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
56f9c863-5b47-4394-a7ed-128bba0bda34,fff4ce76-6c83-4c80-8828-6695a25448e5,purchase,784181.61,2023-12-17 07:08:19,South Janetton,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
863e4d66-e9b3-4f0c-832d-23fc099064c1,e641cf6a-7fc0-4a1c-aba4-6f7921faa676,transfer,453886.36,2022-01-05 23:48:37,South Janetmouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
18fdcffc-fc7b-4010-8610-49942402ccc2,814db3a3-53e3-439b-9b4d-8cdf1a930317,sending,893747.07,2024-05-28 03:33:42,East Leonard,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
803e145e-412f-43cf-9cf7-f5a3634cef3d,d9869c53-ff5b-4f66-bec5-c988b95c2af5,refund,68026.5,2020-11-14 21:30:15,East Sean,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
53d9be13-49fb-4821-b33d-139bf574bad0,99978e1e-5ced-4a63-9089-be4441e29f94,transfer,170423.93,2023-03-10 10:51:19,Matthewmouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
1a7ab7db-e49b-4772-b1a8-e9f662af46df,afdb83e7-dd33-4fa4-953e-684c0a958777,purchase,829681.93,2021-11-14 00:47:58,Lake Joshua,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
5a44062f-71e4-49ef-b3b1-6623aa38b94c,58dd844c-92c9-4b58-8453-876c5937fb49,receiving,712522.17,2021-08-13 05:49:36,New Tammie,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
49981dd9-14d9-4e33-83fa-df1ce3b80a4a,b55e50c7-f1e0-483a-bac5-2834461a293b,refund,902288.27,2022-10-30 03:22:09,Fieldsside,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
901a669b-191f-4750-be82-b3fb4e56576c,06996d83-b527-40e4-9651-6258f639a060,receiving,841439.64,2023-07-08 23:32:54,Lake Charlesland,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
215a1ba6-5319-4c7f-9f42-5b70a2c9375c,44c43e27-ac9d-4787-aa98-ece59c823987,sending,203368.19,2023-03-19 19:07:30,New Shelbyborough,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
b5d1aef5-1af1-460a-b8fc-698702b9c932,39720f38-b31f-43c4-a41a-0056d6e7b884,sending,922808.91,2024-07-24 01:48:02,Melissaville,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
455d23c6-ff91-4435-9efd-8836b94b3f19,1d0e2e8f-cf3f-4bb9-8747-5a685bb7184b,purchase,713137.38,2022-10-09 09:03:28,New April,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
281670ec-04b6-4340-bf51-66e40fe40bf7,783fbcdf-dc51-4871-830e-9fddb26f8c7d,transfer,166193.04,2021-08-27 01:19:55,Lisachester,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
03dc7b37-ec5f-40d0-aa5d-848dac30b525,ffa7796c-17ba-4742-bc7a-f5601b959221,transfer,839941.34,2024-02-07 10:13:50,Robinbury,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
5e7aa3de-235d-4fd9-b4f7-66fe47b25157,dc07cfc5-2dc6-4df3-b180-b9529912b923,receiving,162716.0,2022-04-27 19:34:07,Port Angela,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
f7b57604-f7a9-43dc-8473-5b3ff5970128,217c758d-9337-4c17-9af1-58c6e8175849,sending,584939.01,2024-06-24 05:07:20,West Margaret,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
2fe736ad-4cf6-4523-b4a0-7e24e509f254,14d9aee5-f29e-444d-a245-b27d302bca16,sending,255587.2,2020-12-31 07:59:44,Port Crystalburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
4b63c7d1-25fd-484c-afe6-626c3f9bd8a9,15168064-121a-43c7-8108-be406a038051,refund,716478.54,2021-01-25 20:02:23,Youngshire,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
b530dea4-f101-4b56-aed8-b0ce8d912af0,a647a9c3-c303-4019-b436-106e4c3b3346,refund,993448.42,2022-04-12 14:16:35,Mcmahonbury,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
0d5d550d-12f5-4125-952d-aaa6a0bd40ee,4bdd51b1-d91f-4491-b9a5-ff1d5a5c8207,refund,658958.63,2020-09-19 02:56:08,Port Brian,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
4940169c-fd0b-49aa-b79b-9ac8be692ac2,b909858a-4849-4a59-a5b7-3d8501d4c933,sending,473596.53,2020-09-22 04:55:43,Gilmoreview,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
c8e2913e-1e1d-4f57-901a-ab08a791a53b,350e7541-070c-4957-9635-95e510609a01,receiving,622765.49,2021-05-12 07:34:20,Valenzuelatown,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
348616b2-acd7-41c4-bc05-e5b044e1c15f,f1c1d2ce-77d2-4d1b-a639-bb865f23b1a9,refund,622494.73,2024-07-03 05:06:20,West Michelleberg,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
30fb88f0-2f8b-4aac-9a75-3af3c69ff4ad,eb69e34d-9c43-44d8-9a65-6078f680992c,sending,542408.52,2022-12-22 00:38:36,Tonyaview,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
eb26c60a-dd00-4518-974b-28cd1f1ce425,b7d830ba-f135-4ca1-813c-3271139f1a8c,sending,420665.32,2021-08-17 16:24:28,Nicholasmouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
eddfb6c6-ee79-4fec-9698-9dc59c9ca922,19456bf7-d6da-4df5-b0b8-6b4c16a335e1,refund,849538.16,2023-06-29 04:24:05,West Kenneth,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
a32a9ae3-dee6-4de0-85bc-840e86cadb19,f0e9b808-3c7b-48c8-beb0-edebc4ecd1d8,transfer,486289.82,2024-06-13 06:18:01,South Jennifer,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
be143842-5d83-4274-90fb-56816d8677c2,531cdf8c-0eb1-4307-8f04-f4081ebfd459,refund,356964.23,2021-11-07 23:11:02,South Danielburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
76ea9718-9360-4202-b8dc-5f043b70375a,e5e69fe7-21aa-4003-b615-807c72676a8a,refund,997461.31,2020-09-14 08:25:44,Port Michael,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
8bc8d6b9-7ac1-4b41-bcec-3f0601a5986f,a360320e-200a-4e9c-86d5-3dbff542fa67,sending,869885.29,2022-02-02 04:52:31,New Benjamin,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
4381927a-9f8e-4c92-8292-7c18bff5b436,8bb3b18b-eb99-40f4-a452-2989d2a20500,refund,569285.0,2022-10-07 06:57:45,East Amyshire,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
47c087f9-546d-414e-85f7-26db426703be,065c9d5c-eb00-46b9-bbb0-165ea42ac5ae,sending,306399.79,2022-12-22 09:30:29,Hillton,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
6ccfcd8a-5397-49a0-ab7a-5385d0b6943c,91a8dccf-d6ec-44c7-b1c1-eac7caf2935d,sending,389979.41,2023-08-18 06:05:23,Lake Michaelburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
d17ffb0e-a1ba-4429-967e-2d577b424124,f492fb18-5fde-40fa-a063-1d9d08cc9e9f,transfer,286728.72,2021-06-26 08:38:25,Port Lauren,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
c6a3123b-3452-4ba1-b9d1-71fcb2c57bc4,a5558b91-6491-49d4-b60c-7ccb3073542f,purchase,219118.58,2021-01-07 18:56:33,Donovanport,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
92003489-f14a-45b3-a1d0-f118edbf0044,01f3758e-0616-4db3-aaf3-2f23c69ac0f9,refund,457383.4,2021-10-06 01:44:02,Rhodesstad,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
ef611050-9c0b-48f9-a7a6-bf3fdefbfb5d,60398e60-5cfa-400f-bf7d-4d17fbdab4f0,receiving,180388.59,2022-07-19 10:44:49,South Alexis,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
66c92986-1e61-4795-a800-5b4f2bdf0190,4aed6c18-fe47-4e88-9c1a-4d36892aae1a,refund,512307.84,2024-06-13 06:12:47,Sheilahaven,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
f150ed0f-2776-498a-bfff-b4dddad2d4fb,33e65e6c-cbf1-471e-a245-1e3ffaf3120d,transfer,392651.95,2021-03-01 07:24:24,North Michaelburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
d643db55-dd72-4a6c-a5ad-dde61ea286a9,fc613ab1-239a-46ec-956e-1bd3cac342c2,transfer,113425.38,2020-09-12 11:04:39,North Maria,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
9b1beb6c-d84f-40be-9c9b-1d98b74dca1a,f75bb25c-03fb-4344-9b3f-cf604930be75,refund,913667.97,2021-08-05 11:28:15,Nicoleport,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
ec40b4b2-7efa-48bd-8b0e-49524d615ef1,1ce128b6-4ade-45d2-b5b2-6d26a30964a4,transfer,692011.76,2023-12-16 08:22:38,Port Christinaburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
25fdc9ba-81cd-486f-b2ca-e99165317b65,d97c6f6a-d8ab-4d92-a8eb-98df71fac94d,sending,914208.09,2023-05-30 02:58:06,Murphyshire,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
4613eab7-923e-4bbe-8ace-5ec29762958c,edb5fb16-c11f-4915-875a-505715886378,purchase,386934.55,2021-12-01 23:19:17,North Thomas,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
1ea9b1b3-19c0-45aa-a888-7dd64848d0f7,dceba522-07db-4a41-8be5-676c6f48543e,transfer,942019.4,2021-09-12 07:19:36,Jameschester,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
a9ea1526-fe66-4076-b200-624dba01b0b4,278c6dbc-4142-48b1-a0f7-afedcced843a,refund,715025.36,2021-02-23 00:11:23,Lake Rebecca,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
25f81a07-d532-4257-90e1-aaf60d2a5a26,58c76837-e4c9-42e6-90d7-d753f370a8de,sending,735982.45,2021-05-02 12:01:43,Wallerfurt,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
4d8351aa-389e-4fce-a63e-f488e3f96431,e9ee8c9e-da1a-4998-90ac-5165531c001f,transfer,500129.95,2023-12-25 15:19:38,West Steve,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
f9caf829-ace3-4124-aae1-869089b34b28,62d2c02c-bcde-448b-bd6d-8d641590337f,sending,735830.25,2021-10-07 09:25:34,South Samantha,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
4b5062b0-549c-496a-9a6b-47248e24ec54,129dff7e-a85f-452d-94b3-56a2093d07f2,receiving,270365.49,2020-09-03 00:17:05,Christinaview,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
e1466123-20d2-46e9-8aa8-5a44872f992d,f66b1e91-4737-433d-9ad6-a972d96e0ed3,transfer,906114.07,2023-07-07 10:26:28,South Rachel,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
d0c3a146-e8ae-4fbf-a57d-9e646b3cd84d,f823164b-2a44-4e8b-88bc-a19e62149a1b,receiving,153477.94,2022-03-22 16:24:14,Port Allen,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
d1c06163-494b-420e-8ef0-ccc2e9c01b19,c4dd44f1-12e9-4546-b54c-dc63a1751a22,receiving,436048.78,2023-11-17 08:08:04,New Carla,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
42ecc279-c261-489e-a63c-1aa39d10bcff,bab665ab-329d-40df-88b6-135545a91211,transfer,916462.81,2022-03-07 17:23:27,Williamsville,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
6397e082-a400-47ba-a56c-442e940c6714,b034c4a9-025b-4fc2-bfdd-7a02d5a349a4,sending,473631.34,2022-04-20 23:36:38,Mitchellfort,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
9f30dce9-afb7-46d1-9162-27ef44a31eea,86fb6bdd-440e-4306-b69e-fe63ab47c369,refund,201041.44,2023-02-27 16:27:33,East Gregoryview,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
e3d80f00-258d-4797-a133-bfaec8f1e5cd,86118260-4ca1-43c5-9827-2f6b908ae0ee,sending,827565.92,2021-11-21 22:15:34,Johnschester,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
0eb8f980-d7b9-4028-ba2e-2c3b13d25f48,76c16bde-4388-4d11-be52-73ddac66b7c0,purchase,532353.42,2022-01-22 06:22:12,Sarahburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
f4c5f57d-94ff-4a12-98a3-df1fe67dea6c,1d0e2e8f-cf3f-4bb9-8747-5a685bb7184b,sending,422476.21,2021-08-20 17:05:55,Wilsonfort,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
9db1aced-c219-4bae-85f4-8939a3546f4d,db957b80-3942-4a59-8538-70417ddb0030,receiving,785763.35,2024-06-20 13:38:36,New Tony,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
ec6938ac-963e-493f-ab87-91bc3fa687b3,45b82a64-1edd-42ea-bc9b-159f28d8c71a,receiving,750024.26,2022-01-20 08:42:26,Allisonton,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
70565a15-4910-4b4c-af83-86bbe5790ee9,1fef2c3d-4c51-4ec5-bd9c-5478f5a595c0,sending,103268.39,2022-04-07 02:17:25,South Danielbury,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
8e734a43-62e6-4727-bf01-e8e6ed0f3a2b,9a57ec07-518f-458a-bdc7-8b5fdc4954cd,purchase,166036.67,2022-03-06 14:55:51,Maryborough,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
689e20f3-bf07-4fe3-a53e-54ce854aac13,cc169332-224f-4fc7-adfd-3e1ee6d45920,purchase,866877.69,2021-09-03 15:24:01,Sherrymouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
464cea75-02b2-4e41-8ab5-1ac85cb59280,8a7e8c68-fde0-4c46-a6f4-6341e7ca5c9d,sending,309658.77,2023-10-10 06:27:26,North Alexis,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
29bbbda0-5ff5-4a3f-8d01-486b45a21be1,e9d30d21-c453-43b4-8334-cd36d9986d13,transfer,925922.75,2022-12-18 13:15:43,Andrewtown,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
2866929f-e880-410a-b2c5-1bb22edbe57d,d9e4e03b-0438-4ead-9412-47c8de69ca69,sending,164314.73,2023-04-28 14:15:27,East Robinmouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
688e834e-f18c-4d74-a2e4-bbda4830cd59,fac89932-bcd8-4161-9110-bd414eba28dd,transfer,405283.2,2023-09-20 02:37:55,Whitehaven,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
2e301b32-2069-45a0-8ca3-201dfc41076c,9594e1df-3db5-41f0-a01e-f0e7c762e774,refund,454665.69,2021-12-18 19:38:27,New Joshuamouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
56909316-2c16-497b-87d2-0d4c2feb7b12,a867ab61-6be6-4420-b767-613b5256fb79,sending,210578.16,2021-03-30 03:16:33,South Steven,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
9d0536aa-9d66-4ad3-a827-d2e5c37d6a55,1754eca9-9e82-4660-a773-5978f7f9e415,transfer,145794.96,2021-03-27 15:36:27,Lake Jason,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
a331971e-b4c2-4a12-b13e-6573f3f00d70,7178b3cc-27d9-4160-b66d-b2a9591ef550,sending,3647.72,2021-07-26 13:55:50,Port Carlaberg,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
634620b4-0bc4-4b72-875e-8b379cd01235,1754eca9-9e82-4660-a773-5978f7f9e415,receiving,662348.29,2023-10-19 15:03:36,Perkinstown,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
77faae1e-398b-4398-b97d-afb4fa960ac1,c2e5391f-fd83-44c9-a710-00dd9861c61e,purchase,742387.41,2021-03-28 10:44:22,Keithmouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
35e78bf6-dd71-471f-9e8a-ac95c6e39d0f,8d5e75a6-0660-4d7f-acce-a34760669221,transfer,540572.09,2021-12-05 11:54:51,Serranoburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
40a22d96-9f03-4263-8fc4-95c2f0d10991,a9e68693-e282-4813-bd84-6472e4e13d39,receiving,791637.94,2020-11-15 10:39:01,Rachaelbury,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
aa319f02-7ed6-410c-9ca0-ff2476532f47,e8d840f4-994e-4b2e-a948-e20d3ea5ea03,transfer,347879.88,2022-11-26 00:13:29,Stephanieburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
c2af6ff0-9ae6-4d96-b2a3-4cffddabc3b7,6ff0a449-5a93-4847-a7a4-5e5812775d04,sending,976194.53,2024-05-03 15:10:35,Olsentown,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
caaa4574-59be-4b24-9617-c7eae4c4d075,b825173f-2765-4952-83e1-0056f0c8382e,refund,172587.37,2022-05-28 02:36:17,Blakehaven,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
16dc608c-f610-4907-936f-f77ce5d8e2e4,32a82c8f-2b75-4d53-a6ad-1ea24062ebde,transfer,228459.15,2022-09-04 22:06:17,Lefurt,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
e85a19c3-1254-48f5-87bd-a9976046a0b7,30056f89-24f7-4d25-863e-6a056617f838,receiving,409068.13,2023-06-30 18:17:13,Millermouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
c76bc666-533d-444e-9cc4-1b7f28813edd,b909858a-4849-4a59-a5b7-3d8501d4c933,refund,31784.2,2022-03-10 04:00:53,East Amy,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
b12e1336-b08d-4fb9-89e5-ead71edd0c9a,26a79591-a82d-49a8-978c-8db412043d28,purchase,486213.15,2020-09-02 06:15:56,Moorefort,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
c65af3f9-d45f-4593-a7bb-b03ec671b9a1,7026318f-ece4-4e01-a1b2-ce43a56bce87,sending,958135.06,2023-03-23 12:52:12,Micheleborough,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
da7b7f7a-e3d3-4fa6-bda1-814c4b742e84,ef0dc530-d00b-4a9f-b3a4-d13b15734c28,refund,867883.67,2020-10-11 14:42:25,South Tyler,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
923e3986-3f50-4f6c-baf3-9f73390622bc,2d553fce-bad9-497b-ae95-6104ff44e35b,refund,566057.97,2023-05-14 16:38:07,West Benjaminhaven,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
3129e7aa-56e7-45bc-9041-f8feb5a45854,07929b38-905f-4e1a-bfcc-dcc32ac01ce9,purchase,904950.86,2023-03-13 03:50:43,Brendachester,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
45e80735-03dd-4a2d-a2f6-eae5d01340f4,d19eb966-e1cf-4c75-98d4-1cd6da7bbb6c,sending,232881.86,2021-04-22 20:09:32,North Carla,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
e67b1228-f1ce-4d3a-9fd5-8068ba04b59e,e1fa41cc-dbbd-4a54-a60e-48163a81e191,purchase,679622.04,2022-07-05 13:25:27,Craigborough,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
9c97c524-4f8c-47db-8f01-4f2a34d2fdf4,aac8be2e-e7ce-4dc5-8fc9-f815f9dc7f97,transfer,173173.45,2023-02-23 09:20:54,Mccannfurt,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
0edf355d-97fb-42a8-84f8-c531aea12db8,8a7e8c68-fde0-4c46-a6f4-6341e7ca5c9d,transfer,584945.69,2020-12-25 04:15:59,South Rebeccaside,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
071d92b0-34d4-4e39-9789-6ebd1231bff1,6ae454ab-eb5f-41d3-bfc8-8e97f7ace7ee,purchase,14856.33,2023-03-14 22:31:15,North Troy,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
a8039e5e-5b13-4872-ae71-7842e095f1cf,9b928fba-d0ff-476c-8f00-4a991e8ba5d8,sending,673768.11,2023-08-24 06:01:09,Anthonyview,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
4341579e-b088-46b7-950f-8e48a2e35480,a49f3c09-841e-418c-96f9-7d3985ac8849,purchase,289673.09,2020-11-08 07:33:41,New Jose,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
ccbfe302-db71-437c-9d07-260530664c85,783fbcdf-dc51-4871-830e-9fddb26f8c7d,transfer,828145.24,2021-12-17 05:22:54,Jasonton,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
b4913909-6a0d-4517-bc7e-e0e3f4a628e1,f4ee3de8-751b-4d40-86e2-a2b4c1778910,receiving,124454.36,2022-07-14 21:38:48,Wilsonchester,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
20d60955-c0fd-4ccd-8cd6-f9cd55f949f8,db3f7ce5-d720-4b7d-a44c-71dca5d6cfaf,transfer,904100.1,2022-06-26 16:13:13,West Kevin,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
f9f759fa-253e-403f-b1dc-c665c35ef814,50469736-a24f-4e59-9b4b-ddb2bceed9b7,transfer,200496.13,2022-08-28 08:16:33,West Michellefort,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
3f295060-3a18-4d04-8810-601d5b204155,d83ad31c-6664-4dc2-a9a4-c9e98797daff,transfer,789108.4,2022-01-01 16:36:54,Brandonfort,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
7bfee12a-b842-45e2-ab9d-1ed22e666e32,2b999ca0-9488-4b66-9460-7f58a26326f6,refund,355031.04,2024-03-11 05:58:01,Troyfort,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
2ba420f3-4e8d-45e9-969e-7070b6d6a1ae,834358f5-0d91-4b16-bfbf-c4f17dbe395d,sending,620714.64,2023-04-01 09:54:17,Wallview,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
c0751a2a-6951-4459-9a3a-8d6e0615ecc8,41a3ef32-fcd2-48d9-975a-2aa609f1d500,sending,690884.88,2020-08-18 11:33:30,North Tammyburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
fd22e4cb-7958-4ff6-8402-29455d8f45cf,5aa5b730-be86-49dd-8ae8-250e38ab3a56,receiving,520509.26,2020-11-01 00:30:24,Lloydburgh,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
a8f7aafd-40d6-472d-aa86-ff342b8bee09,1353ef00-48a0-40d4-83be-d941e81b5076,receiving,151151.88,2022-07-14 01:50:16,Farrellton,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
441aad71-1612-4e03-a5e1-b2778183aa3c,e45abecc-8d0f-4aba-8838-1ab9184398d9,purchase,273512.91,2022-01-29 06:04:32,North Mary,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
f24bc35f-66ba-4574-ab3b-7a8918732cab,1e751261-c589-4482-932b-a48e3997b9df,receiving,890575.59,2021-03-09 11:49:21,Matthewfort,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
d8fad144-7f66-45ee-99c6-5d781ec2e07d,d19eb966-e1cf-4c75-98d4-1cd6da7bbb6c,sending,48776.73,2021-10-01 15:37:25,East Jonathan,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
6ddf33de-45aa-476c-a6e4-ebf78a471d97,e3c6ee99-595e-4b78-bf84-df356a7ad514,purchase,679694.24,2022-04-20 01:40:36,Frenchchester,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
177b97ce-351f-4906-ad23-0d8cf5205b87,be0dc33b-7835-40fe-9d54-343ea22faa62,purchase,758241.73,2024-01-24 14:55:36,North Ashleefurt,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
b28c8f4e-abe9-41e6-9eaa-15e0ea1bd169,86af6ab0-e4b1-439b-a221-751e57f8f497,receiving,818399.39,2023-02-07 04:13:59,Theresamouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,True
d9220af1-224a-4aa7-a68e-5b4f93626df6,2bd88b59-9d21-4222-9d6b-9bcf54254911,sending,630696.52,2023-05-12 15:13:09,North Elizabeth,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
767626c0-30be-4ca0-816e-375a639a35be,fff4ce76-6c83-4c80-8828-6695a25448e5,sending,11268.05,2022-11-01 22:52:18,Meganmouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,True
9d6f6716-e2fb-4633-9914-5fc0f22dbed2,cb62cf39-0480-4ccb-9c0d-1f6f39e8b3cd,transfer,510592.24,2021-05-13 10:41:26,Tannerton,25cfa3fa-15c8-4fce-8a78-ad270b412316,success,False
25150140-3d60-488f-bf40-937b581bdd1f,b585c978-c5d4-48c7-890e-051a87fa1bff,transfer,279848.45,2023-05-09 22:00:56,Anthonyfurt,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
dc4ca3ac-dcbc-4105-b970-966eedc458d0,afe329d9-a379-4314-9ce2-61643db35d70,refund,794697.91,2022-11-30 20:24:03,Port Danielmouth,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
0d934551-9e82-426f-a6b8-c056905b169a,f1aa4cdf-d567-4f85-bc44-b0ac750787e5,purchase,793507.73,2021-05-15 08:10:21,Kimside,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,False
b509b7ef-0fb5-4a49-9e2e-8b8ae10a9c1f,86118260-4ca1-43c5-9827-2f6b908ae0ee,transfer,909706.03,2022-11-23 15:09:14,Lesliestad,25cfa3fa-15c8-4fce-8a78-ad270b412316,pending,True
37cd7c93-a154-4c7f-a349-e89b5fae2cec,2b5b4abe-b2a2-40ee-8df0-8948181d05e1,sending,119090.91,2022-06-14 20:38:03,Maryview,25cfa3fa-15c8-4fce-8a78-ad270b412316,failed,False
